cvegeo,entidad,municipio,aguinaldo,vacaciones,servicio_medico,incap_sueldo,sar_afore,credito_vivienda,utilidades,p_aguinaldo,p_vacaciones,p_servicio_medico,p_incap_sueldo,p_sar_afore,p_credito_vivienda,p_utilidades
08028,Chihuahua,Guadalupe,0.584,0.528,0.472,0.448,0.414,0.392,0.381,1,1,1,1,1,1,1
08029,Chihuahua,Guadalupe y Calvo,0.432,0.3,0.263,0.225,0.195,0.178,0.144,1,1,1,1,1,1,1
08030,Chihuahua,Guazapares,0.531,0.401,0.406,0.328,0.304,0.278,0.252,1,1,1,1,1,1,1
08031,Chihuahua,Guerrero,0.496,0.367,0.379,0.258,0.279,0.225,0.216,1,1,1,1,1,1,1
08032,Chihuahua,Hidalgo del Parral,0.763,0.713,0.691,0.658,0.626,0.611,0.488,1,1,1,1,1,1,1
08033,Chihuahua,Huejotitán,0.256,0.15,0.09,0.075,0.053,0.038,0.023,0,0,0,0,0,0,0
08034,Chihuahua,Ignacio Zaragoza,0.706,0.565,0.539,0.49,0.476,0.439,0.466,1,1,1,1,1,1,1
08035,Chihuahua,Janos,0.338,0.211,0.195,0.121,0.121,0.118,0.097,1,1,1,1,1,1,1
08036,Chihuahua,Jiménez,0.673,0.575,0.569,0.522,0.513,0.484,0.397,1,1,1,1,1,1,1
08037,Chihuahua,Juárez,0.842,0.836,0.819,0.802,0.784,0.77,0.731,1,1,1,1,1,1,1
08038,Chihuahua,Julimes,0.558,0.451,0.423,0.406,0.343,0.302,0.276,1,1,1,1,1,1,1
08039,Chihuahua,López,0.498,0.368,0.247,0.28,0.195,0.145,0.166,1,1,1,1,1,1,1
08040,Chihuahua,Madera,0.591,0.459,0.509,0.397,0.376,0.353,0.356,1,1,1,1,1,1,1
08041,Chihuahua,Maguarichi,0.452,0.144,0.108,0.124,0.088,0.088,0.024,1,0,0,0,0,0,0
08042,Chihuahua,Manuel Benavides,0.438,0.423,0.147,0.309,0.096,0.088,0.132,1,1,0,1,0,0,0
08043,Chihuahua,Matachí,0.59,0.498,0.377,0.347,0.357,0.342,0.326,1,1,1,1,1,1,1
08044,Chihuahua,Matamoros,0.641,0.558,0.485,0.465,0.42,0.394,0.365,1,1,1,1,1,1,1
08045,Chihuahua,Meoqui,0.664,0.627,0.624,0.574,0.572,0.562,0.512,1,1,1,1,1,1,1
08046,Chihuahua,Morelos,0.18,0.124,0.277,0.076,0.082,0.079,0.047,1,1,0,0,0,0,0
08048,Chihuahua,Namiquipa,0.546,0.387,0.308,0.274,0.24,0.188,0.225,1,1,1,1,1,1,1
08049,Chihuahua,Nonoava,0.387,0.25,0.154,0.174,0.095,0.084,0.055,1,1,1,1,0,0,0
08050,Chihuahua,Nuevo Casas Grandes,0.772,0.742,0.75,0.701,0.68,0.679,0.579,1,1,1,1,1,1,1
08051,Chihuahua,Ocampo,0.596,0.515,0.509,0.432,0.466,0.445,0.454,1,1,1,1,1,1,1
08052,Chihuahua,Ojinaga,0.577,0.539,0.492,0.466,0.439,0.414,0.368,1,1,1,1,1,1,1
08053,Chihuahua,Praxedis G. Guerrero,0.618,0.543,0.503,0.451,0.438,0.387,0.422,1,1,1,1,1,1,1
08054,Chihuahua,Riva Palacio,0.56,0.406,0.274,0.273,0.168,0.158,0.18,1,1,1,1,1,1,1
08055,Chihuahua,Rosales,0.649,0.6,0.576,0.544,0.515,0.518,0.465,1,1,1,1,1,1,1
08056,Chihuahua,Valle del Rosario,0.322,0.209,0.196,0.109,0.103,0.074,0.061,1,1,1,0,0,0,0
08057,Chihuahua,San Francisco de Borja,0.434,0.245,0.162,0.201,0.085,0.075,0.043,1,1,1,1,0,0,0
08058,Chihuahua,San Francisco de Conchos,0.421,0.247,0.261,0.129,0.16,0.143,0.129,1,1,1,0,1,1,0
08059,Chihuahua,San Francisco del Oro,0.765,0.713,0.692,0.605,0.548,0.504,0.441,1,1,1,1,1,1,1
08060,Chihuahua,Santa Bárbara,0.751,0.673,0.625,0.609,0.588,0.575,0.513,1,1,1,1,1,1,1
08061,Chihuahua,Satevó,0.642,0.507,0.433,0.395,0.334,0.272,0.323,1,1,1,1,1,1,1
08062,Chihuahua,Saucillo,0.612,0.562,0.561,0.515,0.496,0.483,0.377,1,1,1,1,1,1,1
08063,Chihuahua,Temósachic,0.43,0.346,0.268,0.255,0.192,0.183,0.154,1,1,1,1,1,1,1
08064,Chihuahua,El Tule,0.325,0.18,0.115,0.09,0.051,0.043,0.038,1,1,0,0,0,0,0
08065,Chihuahua,Urique,0.346,0.26,0.247,0.204,0.163,0.157,0.124,1,1,1,1,1,1,1
08066,Chihuahua,Uruachi,0.436,0.274,0.238,0.191,0.136,0.136,0.074,1,1,1,1,1,1,0
08067,Chihuahua,Valle de Zaragoza,0.436,0.289,0.159,0.135,0.102,0.087,0.095,1,1,1,1,1,0,1
09002,Ciudad de México,Azcapotzalco,0.827,0.802,0.801,0.75,0.752,0.714,0.624,1,1,1,1,1,1,1
09003,Ciudad de México,Coyoacán,0.747,0.724,0.693,0.655,0.638,0.588,0.442,1,1,1,1,1,1,1
09004,Ciudad de México,Cuajimalpa de Morelos,0.71,0.635,0.59,0.555,0.542,0.47,0.451,1,1,1,1,1,1,1
09005,Ciudad de México,Gustavo A. Madero,0.731,0.698,0.692,0.654,0.653,0.613,0.504,1,1,1,1,1,1,1
09006,Ciudad de México,Iztacalco,0.777,0.746,0.727,0.693,0.693,0.659,0.521,1,1,1,1,1,1,1
09007,Ciudad de México,Iztapalapa,0.676,0.629,0.615,0.57,0.569,0.537,0.454,1,1,1,1,1,1,1
09008,Ciudad de México,La Magdalena Contreras,0.704,0.66,0.641,0.598,0.6,0.542,0.434,1,1,1,1,1,1,1
09009,Ciudad de México,Milpa Alta,0.523,0.46,0.431,0.385,0.365,0.295,0.232,1,1,1,1,1,1,1
09010,Ciudad de México,Álvaro Obregón,0.735,0.695,0.687,0.65,0.647,0.615,0.516,1,1,1,1,1,1,1
09011,Ciudad de México,Tláhuac,0.659,0.616,0.586,0.568,0.552,0.522,0.397,1,1,1,1,1,1,1
09012,Ciudad de México,Tlalpan,0.717,0.656,0.624,0.605,0.579,0.522,0.394,1,1,1,1,1,1,1
09013,Ciudad de México,Xochimilco,0.679,0.636,0.596,0.565,0.557,0.49,0.38,1,1,1,1,1,1,1
09014,Ciudad de México,Benito Juárez,0.861,0.853,0.82,0.801,0.783,0.733,0.575,1,1,1,1,1,1,1
09015,Ciudad de México,Cuauhtémoc,0.806,0.775,0.741,0.703,0.691,0.65,0.538,1,1,1,1,1,1,1
09016,Ciudad de México,Miguel Hidalgo,0.826,0.81,0.787,0.737,0.734,0.686,0.558,1,1,1,1,1,1,1
09017,Ciudad de México,Venustiano Carranza,0.731,0.692,0.675,0.64,0.647,0.607,0.505,1,1,1,1,1,1,1
10001,Durango,Canatlán,0.445,0.405,0.383,0.338,0.313,0.287,0.239,1,1,1,1,1,1,1
10002,Durango,Canelas,0.418,0.248,0.208,0.097,0.073,0.057,0.054,1,1,1,0,0,0,0
10003,Durango,Coneto de Comonfort,0.214,0.187,0.173,0.181,0.163,0.157,0.144,1,1,1,1,1,1,1
10004,Durango,Cuencamé,0.535,0.462,0.463,0.413,0.398,0.365,0.353,1,1,1,1,1,1,1
10005,Durango,Durango,0.742,0.679,0.644,0.596,0.576,0.544,0.422,1,1,1,1,1,1,1
10006,Durango,General Simón Bolívar,0.402,0.311,0.276,0.238,0.24,0.201,0.193,1,1,1,1,1,1,1
10007,Durango,Gómez Palacio,0.816,0.772,0.76,0.728,0.719,0.705,0.623,1,1,1,1,1,1,1
10008,Durango,Guadalupe Victoria,0.473,0.393,0.327,0.318,0.295,0.281,0.227,1,1,1,1,1,1,1
10009,Durango,Guanaceví,0.562,0.384,0.397,0.325,0.31,0.282,0.259,1,1,1,1,1,1,1
10010,Durango,Hidalgo,0.435,0.263,0.263,0.22,0.169,0.138,0.079,1,1,1,1,1,1,1
10011,Durango,Indé,0.26,0.198,0.198,0.168,0.136,0.098,0.108,1,1,1,1,1,1,1
10012,Durango,Lerdo,0.764,0.68,0.667,0.623,0.624,0.605,0.503,1,1,1,1,1,1,1
10013,Durango,Mapimí,0.682,0.589,0.614,0.519,0.54,0.518,0.422,1,1,1,1,1,1,1
10014,Durango,Mezquital,0.225,0.163,0.121,0.105,0.092,0.09,0.05,1,1,1,1,1,1,1
10015,Durango,Nazas,0.341,0.244,0.208,0.158,0.148,0.117,0.079,1,1,1,1,1,1,1
10016,Durango,Nombre de Dios,0.47,0.396,0.368,0.344,0.332,0.296,0.276,1,1,1,1,1,1,1
10017,Durango,Ocampo,0.403,0.325,0.265,0.231,0.21,0.194,0.072,1,1,1,1,1,1,1
10018,Durango,El Oro,0.454,0.395,0.313,0.305,0.271,0.218,0.101,1,1,1,1,1,1,1
10019,Durango,Otáez,0.492,0.302,0.269,0.16,0.175,0.163,0.178,1,1,0,0,0,0,0
10020,Durango,Pánuco de Coronado,0.465,0.386,0.328,0.303,0.294,0.247,0.212,1,1,1,1,1,1,1
10021,Durango,Peñón Blanco,0.293,0.232,0.217,0.193,0.172,0.143,0.129,1,1,1,1,1,1,1
10022,Durango,Poanas,0.413,0.332,0.275,0.25,0.242,0.218,0.19,1,1,1,1,1,1,1
10023,Durango,Pueblo Nuevo,0.591,0.45,0.515,0.39,0.393,0.324,0.336,1,1,1,1,1,1,1
10024,Durango,Rodeo,0.469,0.432,0.351,0.296,0.25,0.196,0.224,1,1,1,1,1,1,1
10025,Durango,San Bernardo,0.357,0.281,0.193,0.189,0.128,0.149,0.044,1,1,1,1,0,0,0
10026,Durango,San Dimas,0.527,0.414,0.477,0.378,0.389,0.358,0.339,1,1,1,1,1,1,1
10027,Durango,San Juan de Guadalupe,0.174,0.102,0.086,0.07,0.056,0.045,0.036,1,1,1,1,0,0,0
10028,Durango,San Juan del Río,0.381,0.347,0.285,0.234,0.196,0.182,0.212,1,1,1,1,1,1,1
10029,Durango,San Luis del Cordero,0.235,0.167,0.129,0.127,0.09,0.07,0.081,1,1,0,1,0,0,0
10030,Durango,San Pedro del Gallo,0.285,0.172,0.176,0.146,0.105,0.052,0.049,1,0,0,0,0,0,0
10031,Durango,Santa Clara,0.337,0.232,0.214,0.188,0.164,0.128,0.13,1,1,1,1,1,1,1
10032,Durango,Santiago Papasquiaro,0.544,0.462,0.427,0.379,0.361,0.312,0.263,1,1,1,1,1,1,1
10033,Durango,Súchil,0.404,0.347,0.286,0.248,0.223,0.18,0.184,1,1,1,1,1,1,1
10034,Durango,Tamazula,0.432,0.315,0.198,0.173,0.132,0.122,0.062,1,1,1,1,1,1,1
10035,Durango,Tepehuanes,0.391,0.318,0.254,0.233,0.217,0.173,0.14,1,1,1,1,1,1,1
10036,Durango,Tlahualilo,0.738,0.676,0.693,0.608,0.631,0.584,0.566,1,1,1,1,1,1,1
10037,Durango,Topia,0.635,0.436,0.439,0.321,0.316,0.205,0.224,1,1,1,1,1,1,1
10038,Durango,Vicente Guerrero,0.49,0.435,0.374,0.36,0.33,0.309,0.291,1,1,1,1,1,1,1
10039,Durango,Nuevo Ideal,0.438,0.377,0.303,0.285,0.259,0.235,0.242,1,1,1,1,1,1,1
11001,Guanajuato,Abasolo,0.412,0.303,0.278,0.228,0.216,0.176,0.175,1,1,1,1,1,1,1
11002,Guanajuato,Acámbaro,0.493,0.42,0.394,0.368,0.347,0.313,0.246,1,1,1,1,1,1,1
11003,Guanajuato,San Miguel de Allende,0.507,0.398,0.302,0.309,0.262,0.226,0.208,1,1,1,1,1,1,1
11004,Guanajuato,Apaseo el Alto,0.475,0.391,0.355,0.318,0.32,0.293,0.267,1,1,1,1,1,1,1
11005,Guanajuato,Apaseo el Grande,0.758,0.683,0.679,0.643,0.636,0.627,0.561,1,1,1,1,1,1,1
11006,Guanajuato,Atarjea,0.311,0.252,0.185,0.177,0.11,0.085,0.071,1,1,1,1,1,1,0
11007,Guanajuato,Celaya,0.743,0.704,0.697,0.677,0.677,0.666,0.606,1,1,1,1,1,1,1
11008,Guanajuato,Manuel Doblado,0.418,0.288,0.25,0.22,0.191,0.154,0.201,1,1,1,1,1,1,1
11009,Guanajuato,Comonfort,0.461,0.362,0.358,0.329,0.328,0.309,0.294,1,1,1,1,1,1,1
11010,Guanajuato,Coroneo,0.35,0.27,0.177,0.196,0.121,0.093,0.102,1,1,1,1,1,1,1
11011,Guanajuato,Cortazar,0.643,0.585,0.597,0.546,0.551,0.537,0.486,1,1,1,1,1,1,1
11012,Guanajuato,Cuerámaro,0.343,0.251,0.236,0.195,0.186,0.138,0.175,1,1,1,1,1,1,1
11013,Guanajuato,Doctor Mora,0.527,0.458,0.399,0.366,0.31,0.261,0.298,1,1,1,1,1,1,1
11014,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,0.498,0.385,0.318,0.295,0.262,0.247,0.188,1,1,1,1,1,1,1
11015,Guanajuato,Guanajuato,0.726,0.66,0.651,0.599,0.563,0.572,0.36,1,1,1,1,1,1,1
11016,Guanajuato,Huanímaro,0.416,0.314,0.244,0.237,0.174,0.131,0.155,1,1,1,1,1,1,1
11017,Guanajuato,Irapuato,0.722,0.68,0.672,0.624,0.628,0.62,0.549,1,1,1,1,1,1,1
11018,Guanajuato,Jaral del Progreso,0.569,0.472,0.477,0.422,0.412,0.363,0.35,1,1,1,1,1,1,1
11019,Guanajuato,Jerécuaro,0.25,0.199,0.14,0.136,0.101,0.079,0.092,1,1,1,1,1,1,1
11020,Guanajuato,León,0.719,0.647,0.638,0.609,0.606,0.603,0.527,1,1,1,1,1,1,1
11021,Guanajuato,Moroleón,0.49,0.307,0.239,0.235,0.199,0.195,0.159,1,1,1,1,1,1,1
11022,Guanajuato,Ocampo,0.414,0.344,0.269,0.261,0.214,0.154,0.172,1,1,1,1,1,1,1
11023,Guanajuato,Pénjamo,0.536,0.456,0.437,0.379,0.381,0.299,0.327,1,1,1,1,1,1,1
11024,Guanajuato,Pueblo Nuevo,0.44,0.33,0.315,0.262,0.246,0.216,0.203,1,1,1,1,1,1,1
11025,Guanajuato,Purísima del Rincón,0.689,0.368,0.293,0.275,0.252,0.231,0.237,1,1,1,1,1,1,1
11026,Guanajuato,Romita,0.459,0.384,0.364,0.336,0.309,0.272,0.307,1,1,1,1,1,1,1
11027,Guanajuato,Salamanca,0.722,0.661,0.665,0.6,0.612,0.599,0.488,1,1,1,1,1,1,1
11028,Guanajuato,Salvatierra,0.436,0.399,0.386,0.356,0.348,0.336,0.269,1,1,1,1,1,1,1
11029,Guanajuato,San Diego de la Unión,0.424,0.329,0.288,0.269,0.235,0.202,0.222,1,1,1,1,1,1,1
11030,Guanajuato,San Felipe,0.561,0.485,0.47,0.428,0.419,0.387,0.328,1,1,1,1,1,1,1
11031,Guanajuato,San Francisco del Rincón,0.662,0.397,0.334,0.304,0.292,0.262,0.261,1,1,1,1,1,1,1
11032,Guanajuato,San José de Iturbide,0.644,0.586,0.565,0.519,0.513,0.483,0.474,1,1,1,1,1,1,1
11033,Guanajuato,San Luis de la Paz,0.493,0.43,0.413,0.356,0.348,0.328,0.301,1,1,1,1,1,1,1
11034,Guanajuato,Santa Catarina,0.389,0.35,0.238,0.246,0.133,0.112,0.145,1,1,1,1,1,0,1
11035,Guanajuato,Santa Cruz de Juventino Rosas,0.451,0.405,0.403,0.378,0.38,0.37,0.336,1,1,1,1,1,1,1
11036,Guanajuato,Santiago Maravatío,0.49,0.428,0.311,0.315,0.205,0.182,0.205,1,1,1,1,1,1,1
11037,Guanajuato,Silao de la Victoria,0.731,0.688,0.688,0.614,0.602,0.574,0.529,1,1,1,1,1,1,1
11038,Guanajuato,Tarandacuao,0.261,0.219,0.173,0.176,0.116,0.097,0.094,1,1,1,1,1,1,1
11039,Guanajuato,Tarimoro,0.438,0.392,0.356,0.348,0.325,0.266,0.283,1,1,1,1,1,1,1
11040,Guanajuato,Tierra Blanca,0.43,0.381,0.353,0.292,0.232,0.164,0.243,1,1,1,1,1,1,1
11041,Guanajuato,Uriangato,0.399,0.226,0.177,0.164,0.141,0.126,0.137,1,1,1,1,1,1,1
11042,Guanajuato,Valle de Santiago,0.472,0.395,0.384,0.353,0.348,0.326,0.296,1,1,1,1,1,1,1
11043,Guanajuato,Victoria,0.404,0.343,0.329,0.283,0.219,0.16,0.166,1,1,1,1,1,1,1
11044,Guanajuato,Villagrán,0.75,0.725,0.736,0.697,0.685,0.671,0.632,1,1,1,1,1,1,1
11045,Guanajuato,Xichú,0.303,0.246,0.156,0.169,0.101,0.083,0.065,1,1,1,1,1,1,0
11046,Guanajuato,Yuriria,0.366,0.245,0.188,0.186,0.152,0.119,0.123,1,1,1,1,1,1,1
12001,Guerrero,Acapulco de Juárez,0.578,0.526,0.547,0.465,0.447,0.432,0.29,1,1,1,1,1,1,1
12002,Guerrero,Ahuacuotzingo,0.106,0.072,0.098,0.059,0.052,0.027,0.032,1,1,1,1,0,0,0
12003,Guerrero,Ajuchitlán del Progreso,0.207,0.164,0.161,0.133,0.111,0.098,0.066,1,1,1,1,1,1,1
12004,Guerrero,Alcozauca de Guerrero,0.19,0.161,0.144,0.122,0.089,0.065,0.03,1,1,1,1,1,1,0
12005,Guerrero,Alpoyeca,0.154,0.139,0.127,0.119,0.096,0.082,0.03,1,1,1,1,1,1,0
12006,Guerrero,Apaxtla de Castrejón,0.395,0.3,0.308,0.256,0.211,0.161,0.086,1,1,1,1,1,1,0
12007,Guerrero,Arcelia,0.336,0.267,0.252,0.218,0.191,0.18,0.107,1,1,1,1,1,1,1
12008,Guerrero,Atenango del Río,0.247,0.202,0.174,0.155,0.129,0.07,0.043,1,1,1,1,1,0,0
12009,Guerrero,Atlamajalcingo del Monte,0.276,0.264,0.236,0.18,0.155,0.071,0.059,0,0,0,0,0,0,0
12010,Guerrero,Atlixtac,0.107,0.078,0.08,0.052,0.044,0.029,0.026,1,1,1,1,1,0,0
12011,Guerrero,Atoyac de Álvarez,0.364,0.295,0.272,0.251,0.226,0.184,0.098,1,1,1,1,1,1,1
12012,Guerrero,Ayutla de los Libres,0.254,0.222,0.194,0.151,0.133,0.105,0.049,1,1,1,1,1,1,1
12013,Guerrero,Azoyú,0.247,0.206,0.204,0.16,0.127,0.083,0.059,1,1,1,1,1,0,0
12014,Guerrero,Benito Juárez,0.342,0.266,0.229,0.202,0.153,0.143,0.101,1,1,1,1,1,1,1
12015,Guerrero,Buenavista de Cuéllar,0.328,0.2,0.135,0.158,0.101,0.085,0.074,1,1,1,1,1,1,1
12016,Guerrero,Coahuayutla de José María Izazaga,0.268,0.148,0.156,0.12,0.104,0.082,0.03,1,1,1,1,1,0,0
12017,Guerrero,Cocula,0.356,0.291,0.294,0.25,0.238,0.169,0.16,1,1,1,1,1,1,1
12018,Guerrero,Copala,0.316,0.267,0.247,0.216,0.15,0.145,0.09,1,1,1,1,1,1,1
12019,Guerrero,Copalillo,0.141,0.107,0.102,0.101,0.076,0.046,0.021,1,1,1,1,1,1,0
12020,Guerrero,Copanatoyac,0.127,0.111,0.106,0.079,0.063,0.034,0.025,1,1,1,1,1,0,0
12021,Guerrero,Coyuca de Benítez,0.366,0.297,0.282,0.248,0.22,0.195,0.131,1,1,1,1,1,1,1
12022,Guerrero,Coyuca de Catalán,0.307,0.241,0.232,0.197,0.174,0.15,0.13,1,1,1,1,1,1,1
12023,Guerrero,Cuajinicuilapa,0.309,0.219,0.214,0.174,0.162,0.12,0.088,1,1,1,1,1,1,1
12024,Guerrero,Cualác,0.172,0.137,0.122,0.101,0.09,0.069,0.04,0,0,0,0,0,0,0
12025,Guerrero,Cuautepec,0.225,0.192,0.167,0.145,0.125,0.116,0.083,1,1,1,1,1,1,1
12026,Guerrero,Cuetzala del Progreso,0.176,0.13,0.138,0.105,0.099,0.064,0.058,1,0,0,0,0,0,0
12027,Guerrero,Cutzamala de Pinzón,0.137,0.109,0.115,0.096,0.08,0.07,0.037,1,1,1,1,1,0,0
12028,Guerrero,Chilapa de Álvarez,0.309,0.263,0.246,0.223,0.191,0.145,0.082,1,1,1,1,1,1,1
12029,Guerrero,Chilpancingo de los Bravo,0.566,0.503,0.484,0.425,0.352,0.299,0.153,1,1,1,1,1,1,1
12030,Guerrero,Florencio Villarreal,0.335,0.295,0.284,0.233,0.204,0.17,0.143,1,1,1,1,1,1,1
12031,Guerrero,General Canuto A. Neri,0.261,0.234,0.185,0.16,0.102,0.068,0.02,0,0,0,0,0,0,0
12032,Guerrero,General Heliodoro Castillo,0.124,0.077,0.081,0.062,0.046,0.031,0.022,1,1,1,1,0,0,0
12033,Guerrero,Huamuxtitlán,0.223,0.185,0.178,0.161,0.132,0.099,0.054,1,1,1,1,1,1,1
12034,Guerrero,Huitzuco de los Figueroa,0.281,0.234,0.222,0.196,0.17,0.138,0.089,1,1,1,1,1,1,1
12035,Guerrero,Iguala de la Independencia,0.511,0.442,0.425,0.395,0.37,0.345,0.175,1,1,1,1,1,1,1
12036,Guerrero,Igualapa,0.243,0.196,0.204,0.127,0.113,0.085,0.064,1,1,1,1,1,1,0
12037,Guerrero,Ixcateopan de Cuauhtémoc,0.192,0.109,0.115,0.099,0.059,0.049,0.039,1,0,0,0,0,0,0
12038,Guerrero,Zihuatanejo de Azueta,0.536,0.464,0.464,0.395,0.396,0.36,0.306,1,1,1,1,1,1,1
12039,Guerrero,Juan R. Escudero,0.274,0.216,0.217,0.173,0.16,0.117,0.12,1,1,1,1,1,1,1
12040,Guerrero,Leonardo Bravo,0.235,0.179,0.17,0.138,0.101,0.064,0.048,1,1,1,1,1,1,1
12041,Guerrero,Malinaltepec,0.258,0.226,0.226,0.141,0.118,0.054,0.033,1,1,1,1,1,1,1
12042,Guerrero,Mártir de Cuilapan,0.146,0.118,0.124,0.096,0.079,0.062,0.032,1,1,1,0,0,0,0
12043,Guerrero,Metlatónoc,0.184,0.149,0.118,0.053,0.037,0.02,0.013,1,1,1,0,0,0,0
12044,Guerrero,Mochitlán,0.362,0.306,0.312,0.235,0.176,0.136,0.083,1,1,1,1,1,1,0
12045,Guerrero,Olinalá,0.197,0.165,0.142,0.119,0.107,0.066,0.025,1,1,1,1,1,1,1
12046,Guerrero,Ometepec,0.305,0.251,0.247,0.205,0.182,0.12,0.107,1,1,1,1,1,1,1
12047,Guerrero,Pedro Ascencio Alquisiras,0.189,0.101,0.086,0.038,0.04,0.015,0.023,0,0,0,0,0,0,0
12048,Guerrero,Petatlán,0.357,0.288,0.259,0.235,0.206,0.178,0.133,1,1,1,1,1,1,1
12049,Guerrero,Pilcaya,0.234,0.148,0.126,0.11,0.088,0.068,0.066,1,1,1,1,1,1,1
12050,Guerrero,Pungarabato,0.366,0.281,0.273,0.221,0.228,0.165,0.158,1,1,1,1,1,1,1
12051,Guerrero,Quechultenango,0.164,0.134,0.122,0.107,0.093,0.05,0.041,1,1,1,1,1,1,0
12052,Guerrero,San Luis Acatlán,0.221,0.168,0.149,0.107,0.1,0.052,0.038,1,1,1,1,1,1,1
12053,Guerrero,San Marcos,0.242,0.191,0.184,0.143,0.13,0.103,0.087,1,1,1,1,1,1,1
12054,Guerrero,San Miguel Totolapan,0.234,0.184,0.17,0.149,0.128,0.095,0.068,1,1,1,1,1,1,1
12055,Guerrero,Taxco de Alarcón,0.377,0.273,0.243,0.212,0.189,0.15,0.102,1,1,1,1,1,1,1
12056,Guerrero,Tecoanapa,0.276,0.26,0.245,0.205,0.184,0.15,0.066,1,1,1,1,1,1,1
12057,Guerrero,Técpan de Galeana,0.293,0.215,0.195,0.176,0.153,0.128,0.082,1,1,1,1,1,1,1
12058,Guerrero,Teloloapan,0.396,0.349,0.341,0.282,0.255,0.219,0.179,1,1,1,1,1,1,1
12059,Guerrero,Tepecoacuilco de Trujano,0.331,0.284,0.272,0.255,0.224,0.183,0.09,1,1,1,1,1,1,1
12060,Guerrero,Tetipac,0.191,0.095,0.094,0.082,0.067,0.023,0.033,1,0,0,0,0,0,0
12061,Guerrero,Tixtla de Guerrero,0.439,0.404,0.391,0.353,0.286,0.245,0.052,1,1,1,1,1,1,1
12062,Guerrero,Tlacoachistlahuaca,0.216,0.188,0.191,0.128,0.108,0.075,0.065,1,1,1,1,1,1,1
12063,Guerrero,Tlacoapa,0.228,0.211,0.194,0.153,0.14,0.085,0.07,1,1,1,1,1,0,0
12064,Guerrero,Tlalchapa,0.237,0.18,0.177,0.136,0.108,0.093,0.073,1,1,1,1,1,1,1
12065,Guerrero,Tlalixtaquilla de Maldonado,0.254,0.197,0.154,0.133,0.12,0.091,0.04,1,1,1,1,1,0,0
12066,Guerrero,Tlapa de Comonfort,0.298,0.25,0.236,0.186,0.149,0.104,0.062,1,1,1,1,1,1,1
12067,Guerrero,Tlapehuala,0.36,0.32,0.308,0.266,0.236,0.218,0.082,1,1,1,1,1,1,1
12068,Guerrero,La Unión de Isidoro Montes de Oca,0.418,0.315,0.368,0.263,0.256,0.173,0.161,1,1,1,1,1,1,1
12069,Guerrero,Xalpatláhuac,0.111,0.096,0.087,0.052,0.043,0.029,0.015,1,1,1,0,0,0,0
12070,Guerrero,Xochihuehuetlán,0.167,0.13,0.131,0.107,0.063,0.038,0.032,1,1,1,1,0,0,0
12071,Guerrero,Xochistlahuaca,0.198,0.161,0.155,0.089,0.084,0.051,0.05,1,1,1,1,1,1,0
12072,Guerrero,Zapotitlán Tablas,0.14,0.112,0.127,0.066,0.072,0.033,0.02,1,1,1,0,0,0,0
12073,Guerrero,Zirándaro,0.169,0.07,0.067,0.052,0.075,0.024,0.019,1,1,1,1,0,0,0
12074,Guerrero,Zitlala,0.138,0.114,0.11,0.1,0.067,0.048,0.037,1,1,1,1,1,1,1
12075,Guerrero,Eduardo Neri,0.364,0.297,0.284,0.238,0.203,0.141,0.081,1,1,1,1,1,1,1
12076,Guerrero,Acatepec,0.112,0.087,0.077,0.043,0.04,0.016,0.018,1,1,1,1,1,0,1
12077,Guerrero,Marquelia,0.33,0.27,0.244,0.203,0.183,0.115,0.122,1,1,1,1,1,1,1
12078,Guerrero,Cochoapa el Grande,0.094,0.065,0.084,0.037,0.042,0.015,0.055,0,0,0,0,0,0,0
12079,Guerrero,José Joaquín de Herrera,0.076,0.048,0.058,0.04,0.029,0.017,0.017,1,1,1,0,0,0,0
12080,Guerrero,Juchitán,0.203,0.165,0.155,0.134,0.112,0.087,0.043,1,1,1,1,1,1,0
12081,Guerrero,Iliatenco,0.21,0.178,0.176,0.113,0.105,0.048,0.034,1,1,1,1,1,0,0
12082,Guerrero,Las Vigas,0.366,0.32,0.308,0.274,0.191,0.142,0.113,1,1,1,1,1,1,1
12083,Guerrero,Ñuu Savi,0.109,0.103,0.096,0.042,0.039,0.017,0.052,0,0,0,0,0,0,0
12084,Guerrero,Santa Cruz del Rincón,0.223,0.186,0.194,0.145,0.146,0.061,0.041,1,1,1,1,1,0,0
12085,Guerrero,San Nicolás,0.133,0.09,0.079,0.083,0.044,0.033,0.018,1,1,1,1,0,0,0
13001,Hidalgo,Acatlán,0.236,0.143,0.092,0.098,0.074,0.07,0.066,1,1,1,1,1,1,1
13002,Hidalgo,Acaxochitlán,0.118,0.073,0.067,0.056,0.05,0.043,0.031,1,1,1,1,1,1,1
13003,Hidalgo,Actopan,0.4,0.306,0.282,0.255,0.23,0.208,0.153,1,1,1,1,1,1,1
13004,Hidalgo,Agua Blanca de Iturbide,0.273,0.117,0.124,0.097,0.083,0.06,0.044,1,1,1,1,1,0,0
13005,Hidalgo,Ajacuba,0.471,0.416,0.422,0.364,0.382,0.33,0.369,1,1,1,1,1,1,1
13006,Hidalgo,Alfajayucan,0.185,0.136,0.117,0.107,0.087,0.061,0.071,1,1,1,1,1,1,1
13007,Hidalgo,Almoloya,0.374,0.274,0.288,0.223,0.207,0.176,0.165,1,1,1,1,1,1,1
